LOC,CC,PC,label
3.0,1.0,0.0,1
25.0,4.0,0.0,1
13.0,4.0,0.0,2
24.0,3.0,0.0,1
12.0,2.0,3.0,1
3.0,1.0,0.0,2
5.0,2.0,0.0,2
3.0,1.0,1.0,2
9.0,1.0,1.0,1
10.0,1.0,0.0,1
3.0,1.0,1.0,2
57.0,15.0,0.0,1
8.0,2.0,1.0,2
3.0,1.0,1.0,2
52.0,12.0,0.0,1
6.0,2.0,1.0,2
15.0,2.0,1.0,1
7.0,2.0,1.0,1
8.0,2.0,1.0,2
3.0,1.0,1.0,2
32.0,5.0,1.0,2
3.0,1.0,0.0,2
0.0,1.0,3.0,2
7.0,1.0,0.0,1
11.0,3.0,4.0,2
23.0,4.0,0.0,2
8.0,1.0,0.0,1
50.0,13.0,0.0,1
40.0,7.0,3.0,1
12.0,2.0,4.0,2
54.0,10.0,1.0,1
46.0,4.0,0.0,1
22.0,6.0,2.0,1
8.0,1.0,0.0,1
25.0,4.0,1.0,1
9.0,3.0,1.0,1
8.0,1.0,0.0,1
0.0,1.0,3.0,2
10.0,4.0,2.0,1
24.0,6.0,1.0,1
3.0,1.0,0.0,1
19.0,3.0,0.0,2
27.0,1.0,0.0,2
19.0,2.0,0.0,1
3.0,1.0,2.0,2
4.0,1.0,0.0,2
7.0,2.0,1.0,2
9.0,1.0,1.0,1
13.0,2.0,2.0,1
15.0,4.0,1.0,2
14.0,1.0,0.0,1
13.0,3.0,1.0,2
22.0,3.0,2.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,1
28.0,5.0,1.0,1
11.0,1.0,8.0,2
8.0,1.0,0.0,1
30.0,7.0,3.0,1
51.0,6.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
5.0,1.0,1.0,1
30.0,5.0,2.0,1
17.0,5.0,1.0,1
20.0,2.0,3.0,2
36.0,3.0,0.0,2
9.0,2.0,1.0,1
24.0,7.0,0.0,1
6.0,1.0,0.0,1
19.0,2.0,0.0,1
55.0,8.0,1.0,2
13.0,2.0,0.0,1
9.0,2.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,3.0,2
27.0,4.0,1.0,1
3.0,1.0,1.0,2
30.0,6.0,1.0,2
15.0,3.0,0.0,2
55.0,9.0,0.0,1
22.0,7.0,1.0,1
6.0,1.0,2.0,1
23.0,4.0,1.0,1
16.0,4.0,3.0,1
6.0,1.0,1.0,1
3.0,1.0,1.0,2
16.0,3.0,1.0,1
10.0,2.0,0.0,1
8.0,2.0,3.0,1
10.0,2.0,3.0,1
20.0,3.0,3.0,1
21.0,1.0,1.0,2
18.0,4.0,1.0,1
9.0,2.0,0.0,2
6.0,1.0,0.0,1
4.0,1.0,0.0,2
3.0,1.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
8.0,1.0,0.0,1
20.0,4.0,1.0,1
22.0,7.0,1.0,2
13.0,3.0,4.0,2
3.0,1.0,1.0,2
7.0,2.0,1.0,1
3.0,1.0,1.0,2
8.0,2.0,1.0,2
24.0,4.0,2.0,1
21.0,5.0,1.0,1
25.0,6.0,1.0,1
17.0,5.0,0.0,2
29.0,8.0,0.0,1
84.0,14.0,2.0,1
3.0,1.0,1.0,2
11.0,2.0,1.0,2
3.0,1.0,3.0,2
13.0,2.0,1.0,1
67.0,9.0,1.0,1
59.0,13.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,1
13.0,3.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
2.0,1.0,0.0,2
46.0,4.0,1.0,1
3.0,1.0,0.0,2
56.0,11.0,1.0,1
10.0,2.0,1.0,2
26.0,4.0,2.0,1
42.0,8.0,0.0,1
3.0,1.0,0.0,2
23.0,2.0,1.0,1
3.0,1.0,0.0,2
56.0,7.0,0.0,1
21.0,4.0,2.0,2
16.0,3.0,4.0,2
3.0,1.0,0.0,2
9.0,2.0,1.0,1
52.0,9.0,1.0,1
0.0,1.0,5.0,1
15.0,2.0,0.0,1
9.0,2.0,0.0,2
3.0,1.0,1.0,2
0.0,1.0,0.0,2
3.0,1.0,1.0,2
26.0,6.0,2.0,1
4.0,1.0,0.0,2
4.0,1.0,1.0,1
13.0,1.0,1.0,2
116.0,19.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
16.0,3.0,1.0,1
3.0,1.0,0.0,2
12.0,2.0,0.0,1
25.0,4.0,0.0,1
4.0,1.0,1.0,1
10.0,3.0,0.0,2
40.0,11.0,4.0,1
3.0,1.0,0.0,2
17.0,1.0,0.0,1
35.0,6.0,3.0,2
23.0,4.0,0.0,2
34.0,1.0,1.0,1
22.0,6.0,2.0,1
53.0,10.0,1.0,1
9.0,1.0,0.0,1
22.0,5.0,0.0,2
5.0,1.0,0.0,2
25.0,2.0,0.0,1
10.0,1.0,0.0,1
50.0,13.0,0.0,2
73.0,8.0,2.0,1
18.0,4.0,0.0,1
10.0,1.0,0.0,1
3.0,1.0,3.0,1
26.0,6.0,0.0,2
9.0,2.0,0.0,2
5.0,1.0,0.0,1
30.0,7.0,1.0,2
67.0,6.0,2.0,1
62.0,12.0,1.0,2
3.0,1.0,0.0,1
30.0,5.0,2.0,1
19.0,3.0,0.0,1
7.0,1.0,0.0,1
51.0,9.0,4.0,1
21.0,3.0,5.0,1
21.0,2.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
4.0,1.0,0.0,2
5.0,1.0,0.0,2
11.0,4.0,0.0,2
22.0,6.0,0.0,1
6.0,2.0,1.0,2
8.0,1.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,1
87.0,13.0,2.0,2
7.0,2.0,1.0,1
3.0,1.0,2.0,2
3.0,1.0,0.0,2
10.0,2.0,1.0,1
10.0,1.0,0.0,2
9.0,2.0,1.0,1
16.0,3.0,1.0,2
0.0,1.0,2.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
30.0,3.0,4.0,2
17.0,4.0,0.0,1
11.0,2.0,0.0,2
5.0,1.0,1.0,1
4.0,1.0,0.0,2
4.0,1.0,1.0,2
10.0,2.0,2.0,1
5.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
38.0,3.0,5.0,1
19.0,2.0,0.0,1
10.0,4.0,1.0,1
6.0,2.0,0.0,2
3.0,1.0,0.0,2
2.0,1.0,1.0,2
20.0,3.0,2.0,2
3.0,1.0,0.0,2
5.0,1.0,0.0,1
10.0,3.0,0.0,2
17.0,3.0,1.0,2
40.0,5.0,1.0,1
10.0,3.0,0.0,2
15.0,1.0,0.0,1
28.0,7.0,0.0,2
20.0,3.0,1.0,2
3.0,1.0,1.0,2
10.0,2.0,2.0,1
12.0,3.0,1.0,2
3.0,1.0,0.0,2
2.0,1.0,1.0,2
47.0,8.0,3.0,2
4.0,1.0,1.0,2
19.0,5.0,2.0,2
37.0,6.0,1.0,2
17.0,4.0,1.0,1
6.0,1.0,1.0,1
3.0,1.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
24.0,3.0,0.0,1
3.0,1.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
9.0,1.0,1.0,2
61.0,9.0,0.0,1
41.0,5.0,1.0,2
10.0,3.0,3.0,1
8.0,1.0,1.0,1
61.0,13.0,1.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
8.0,1.0,0.0,1
13.0,9.0,1.0,1
8.0,2.0,1.0,2
15.0,4.0,3.0,1
21.0,1.0,0.0,2
178.0,41.0,4.0,1
38.0,4.0,1.0,1
3.0,1.0,1.0,2
27.0,1.0,0.0,2
55.0,2.0,0.0,1
11.0,2.0,0.0,1
21.0,3.0,4.0,1
0.0,1.0,1.0,2
21.0,3.0,1.0,1
20.0,6.0,1.0,2
20.0,6.0,5.0,1
3.0,1.0,1.0,2
6.0,2.0,0.0,2
13.0,3.0,3.0,1
37.0,4.0,0.0,2
3.0,1.0,1.0,2
45.0,6.0,6.0,1
47.0,6.0,0.0,1
28.0,2.0,0.0,1
3.0,1.0,0.0,1
30.0,4.0,1.0,2
11.0,2.0,1.0,2
3.0,1.0,0.0,2
0.0,1.0,0.0,2
4.0,1.0,0.0,2
8.0,1.0,0.0,1
8.0,3.0,2.0,2
3.0,1.0,0.0,2
6.0,2.0,4.0,2
3.0,1.0,2.0,2
48.0,8.0,0.0,2
8.0,1.0,0.0,1
30.0,4.0,0.0,1
0.0,1.0,1.0,2
3.0,1.0,1.0,2
16.0,3.0,5.0,1
7.0,1.0,0.0,1
23.0,3.0,1.0,1
14.0,1.0,1.0,2
76.0,12.0,0.0,2
6.0,2.0,2.0,2
55.0,6.0,3.0,1
8.0,1.0,2.0,1
8.0,1.0,0.0,1
19.0,1.0,0.0,1
7.0,2.0,1.0,2
3.0,1.0,0.0,2
22.0,4.0,2.0,1
19.0,5.0,0.0,1
32.0,6.0,2.0,2
5.0,1.0,3.0,2
3.0,1.0,1.0,2
0.0,1.0,9.0,1
3.0,1.0,0.0,1
34.0,4.0,0.0,2
9.0,3.0,0.0,2
8.0,2.0,6.0,1
12.0,3.0,0.0,2
38.0,3.0,0.0,1
37.0,5.0,1.0,1
47.0,8.0,3.0,2
25.0,3.0,0.0,1
3.0,1.0,1.0,2
98.0,28.0,2.0,1
10.0,2.0,3.0,1
25.0,8.0,3.0,1
11.0,2.0,0.0,2
3.0,1.0,0.0,2
6.0,2.0,0.0,2
11.0,1.0,1.0,1
8.0,1.0,1.0,1
40.0,3.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,2
59.0,6.0,0.0,1
4.0,1.0,1.0,2
6.0,2.0,0.0,1
3.0,1.0,0.0,2
4.0,1.0,0.0,1
3.0,1.0,0.0,2
15.0,3.0,0.0,1
19.0,5.0,3.0,1
38.0,3.0,0.0,1
8.0,1.0,0.0,1
17.0,1.0,0.0,2
3.0,1.0,1.0,2
36.0,5.0,0.0,1
3.0,1.0,0.0,2
178.0,41.0,4.0,1
41.0,8.0,0.0,1
3.0,1.0,0.0,2
35.0,3.0,1.0,1
3.0,1.0,0.0,1
26.0,6.0,1.0,1
14.0,2.0,1.0,1
3.0,1.0,0.0,2
28.0,8.0,1.0,1
22.0,1.0,0.0,2
18.0,3.0,1.0,1
14.0,4.0,0.0,1
16.0,5.0,1.0,1
4.0,1.0,1.0,1
8.0,1.0,0.0,1
10.0,3.0,2.0,1
29.0,4.0,2.0,2
3.0,1.0,1.0,1
3.0,1.0,1.0,2
93.0,17.0,0.0,2
50.0,8.0,0.0,1
43.0,8.0,0.0,1
5.0,1.0,0.0,1
8.0,1.0,0.0,1
15.0,2.0,1.0,2
3.0,1.0,1.0,2
10.0,1.0,0.0,1
33.0,5.0,0.0,1
5.0,1.0,0.0,1
0.0,1.0,0.0,2
43.0,9.0,3.0,1
21.0,3.0,1.0,2
92.0,13.0,4.0,1
3.0,1.0,1.0,2
3.0,1.0,1.0,2
8.0,1.0,1.0,2
23.0,2.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,3.0,2
8.0,1.0,0.0,1
13.0,2.0,0.0,2
16.0,4.0,3.0,2
27.0,9.0,2.0,1
3.0,1.0,0.0,2
7.0,2.0,3.0,2
14.0,1.0,0.0,1
30.0,6.0,3.0,1
8.0,1.0,0.0,1
3.0,1.0,0.0,1
0.0,1.0,1.0,2
3.0,1.0,0.0,1
10.0,2.0,2.0,2
5.0,1.0,0.0,1
17.0,3.0,0.0,2
34.0,8.0,4.0,1
112.0,18.0,2.0,1
6.0,1.0,0.0,2
13.0,2.0,3.0,2
3.0,1.0,1.0,2
28.0,2.0,0.0,2
7.0,2.0,1.0,2
23.0,5.0,3.0,2
42.0,11.0,1.0,1
3.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,2.0,2
19.0,2.0,0.0,1
23.0,3.0,1.0,2
6.0,2.0,0.0,2
4.0,1.0,0.0,2
52.0,10.0,0.0,1
39.0,6.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,1.0,2
8.0,1.0,0.0,1
48.0,7.0,0.0,2
5.0,1.0,0.0,2
14.0,5.0,1.0,2
30.0,5.0,4.0,2
3.0,1.0,5.0,1
3.0,1.0,3.0,2
3.0,1.0,0.0,2
10.0,1.0,1.0,2
3.0,1.0,4.0,1
11.0,4.0,1.0,2
20.0,6.0,3.0,2
3.0,1.0,1.0,2
3.0,1.0,3.0,2
8.0,1.0,0.0,1
4.0,1.0,1.0,2
8.0,1.0,0.0,1
7.0,2.0,0.0,2
8.0,1.0,0.0,1
4.0,1.0,0.0,2
20.0,1.0,1.0,2
19.0,3.0,1.0,1
11.0,3.0,1.0,1
8.0,1.0,0.0,1
13.0,1.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
21.0,6.0,3.0,1
3.0,1.0,1.0,2
12.0,2.0,0.0,1
4.0,1.0,0.0,2
3.0,1.0,0.0,1
5.0,1.0,0.0,2
8.0,1.0,0.0,1
5.0,2.0,1.0,2
34.0,10.0,1.0,1
28.0,4.0,0.0,1
3.0,1.0,1.0,2
0.0,1.0,1.0,2
3.0,1.0,1.0,2
19.0,2.0,1.0,1
20.0,2.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
6.0,1.0,0.0,2
9.0,1.0,2.0,1
23.0,7.0,0.0,2
3.0,1.0,3.0,1
16.0,4.0,1.0,1
13.0,2.0,2.0,2
14.0,1.0,0.0,2
3.0,1.0,0.0,1
47.0,11.0,0.0,2
3.0,1.0,0.0,2
13.0,1.0,0.0,1
3.0,1.0,0.0,2
46.0,2.0,0.0,2
5.0,1.0,0.0,2
9.0,1.0,0.0,1
16.0,3.0,1.0,1
3.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
4.0,3.0,1.0,1
22.0,4.0,0.0,1
13.0,3.0,1.0,1
61.0,11.0,0.0,1
6.0,2.0,3.0,2
14.0,4.0,1.0,2
3.0,1.0,0.0,2
33.0,6.0,0.0,2
8.0,1.0,0.0,1
29.0,4.0,2.0,2
7.0,1.0,0.0,2
9.0,1.0,0.0,2
28.0,5.0,0.0,1
31.0,4.0,2.0,1
4.0,1.0,0.0,2
3.0,1.0,0.0,2
29.0,3.0,0.0,1
41.0,4.0,0.0,1
8.0,2.0,5.0,1
10.0,4.0,2.0,2
106.0,15.0,0.0,1
9.0,2.0,0.0,1
14.0,2.0,1.0,1
32.0,4.0,2.0,1
3.0,1.0,1.0,1
4.0,1.0,4.0,1
13.0,3.0,1.0,2
9.0,1.0,0.0,2
79.0,15.0,0.0,1
5.0,1.0,0.0,1
42.0,6.0,3.0,2
7.0,2.0,0.0,1
3.0,1.0,1.0,2
20.0,7.0,0.0,1
3.0,1.0,1.0,2
52.0,2.0,0.0,1
28.0,2.0,0.0,2
3.0,1.0,1.0,2
5.0,1.0,2.0,1
39.0,2.0,0.0,1
25.0,4.0,2.0,1
35.0,6.0,3.0,2
5.0,2.0,0.0,2
101.0,1.0,0.0,1
57.0,4.0,1.0,1
3.0,1.0,0.0,1
19.0,7.0,1.0,1
11.0,1.0,1.0,2
5.0,1.0,0.0,1
42.0,12.0,3.0,1
23.0,4.0,3.0,2
13.0,1.0,0.0,1
14.0,4.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
30.0,5.0,0.0,2
29.0,4.0,2.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
7.0,2.0,0.0,1
3.0,1.0,1.0,2
5.0,1.0,0.0,2
19.0,2.0,0.0,1
3.0,1.0,0.0,1
52.0,12.0,2.0,1
4.0,1.0,0.0,1
130.0,29.0,0.0,1
0.0,1.0,1.0,2
4.0,1.0,1.0,2
3.0,1.0,1.0,1
51.0,13.0,6.0,1
108.0,17.0,3.0,1
6.0,1.0,0.0,2
3.0,1.0,0.0,1
10.0,1.0,0.0,1
9.0,1.0,0.0,2
3.0,1.0,1.0,2
7.0,2.0,1.0,2
10.0,2.0,0.0,1
9.0,1.0,0.0,1
11.0,2.0,2.0,1
76.0,2.0,0.0,1
8.0,1.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
72.0,16.0,0.0,1
3.0,1.0,1.0,2
12.0,3.0,0.0,2
6.0,2.0,1.0,2
17.0,4.0,2.0,1
13.0,2.0,1.0,1
13.0,2.0,3.0,2
3.0,1.0,0.0,2
23.0,3.0,2.0,1
6.0,2.0,0.0,2
48.0,11.0,0.0,1
8.0,1.0,0.0,1
42.0,6.0,2.0,2
5.0,1.0,1.0,1
5.0,1.0,0.0,1
8.0,1.0,0.0,1
3.0,1.0,1.0,2
27.0,5.0,0.0,2
11.0,1.0,0.0,1
15.0,5.0,0.0,1
3.0,1.0,1.0,2
5.0,1.0,0.0,2
6.0,2.0,1.0,1
5.0,2.0,0.0,1
11.0,2.0,1.0,1
3.0,1.0,1.0,2
15.0,2.0,0.0,2
28.0,9.0,0.0,1
12.0,1.0,0.0,1
8.0,1.0,0.0,1
12.0,2.0,2.0,1
19.0,4.0,5.0,2
10.0,2.0,2.0,1
54.0,10.0,1.0,1
23.0,3.0,2.0,1
6.0,2.0,1.0,2
27.0,7.0,2.0,2
3.0,1.0,1.0,2
16.0,4.0,3.0,1
29.0,3.0,1.0,1
7.0,2.0,1.0,1
6.0,1.0,5.0,1
6.0,2.0,0.0,2
4.0,1.0,0.0,1
10.0,1.0,1.0,1
5.0,1.0,0.0,1
5.0,1.0,3.0,2
3.0,1.0,0.0,2
11.0,3.0,0.0,1
4.0,1.0,0.0,1
17.0,6.0,3.0,2
4.0,1.0,1.0,1
3.0,1.0,0.0,1
3.0,1.0,1.0,2
13.0,1.0,3.0,2
22.0,4.0,0.0,1
29.0,2.0,0.0,2
6.0,1.0,0.0,2
51.0,3.0,1.0,1
57.0,11.0,1.0,1
5.0,1.0,0.0,2
15.0,2.0,0.0,2
10.0,2.0,0.0,1
26.0,8.0,2.0,1
24.0,3.0,2.0,1
8.0,1.0,0.0,1
9.0,1.0,0.0,2
9.0,2.0,1.0,1
8.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
26.0,2.0,1.0,1
65.0,15.0,0.0,1
3.0,1.0,0.0,2
22.0,2.0,0.0,1
16.0,5.0,2.0,2
36.0,7.0,5.0,2
3.0,1.0,0.0,2
19.0,3.0,0.0,1
4.0,1.0,1.0,2
3.0,1.0,0.0,2
39.0,4.0,2.0,1
8.0,1.0,0.0,1
17.0,3.0,1.0,1
29.0,3.0,5.0,1
3.0,1.0,0.0,2
14.0,1.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,1
13.0,3.0,4.0,2
19.0,3.0,1.0,1
3.0,1.0,1.0,2
9.0,1.0,0.0,1
27.0,6.0,1.0,1
3.0,1.0,0.0,2
4.0,1.0,0.0,2
3.0,1.0,0.0,2
9.0,3.0,1.0,2
6.0,2.0,0.0,2
3.0,1.0,1.0,2
9.0,3.0,1.0,2
3.0,1.0,0.0,2
43.0,5.0,8.0,1
63.0,9.0,0.0,2
60.0,9.0,0.0,2
8.0,1.0,0.0,1
95.0,18.0,2.0,1
4.0,1.0,0.0,2
7.0,1.0,1.0,1
5.0,1.0,5.0,1
18.0,3.0,0.0,1
9.0,2.0,0.0,1
11.0,1.0,1.0,1
3.0,1.0,0.0,1
3.0,1.0,3.0,2
31.0,9.0,1.0,2
6.0,1.0,0.0,2
8.0,1.0,0.0,1
12.0,2.0,1.0,1
9.0,1.0,0.0,2
59.0,9.0,1.0,1
7.0,1.0,0.0,2
3.0,1.0,0.0,2
0.0,1.0,1.0,2
3.0,1.0,0.0,2
13.0,3.0,1.0,1
32.0,5.0,2.0,2
10.0,1.0,1.0,1
3.0,1.0,0.0,1
3.0,1.0,1.0,2
4.0,1.0,1.0,1
13.0,3.0,1.0,2
15.0,4.0,0.0,2
17.0,2.0,0.0,2
10.0,2.0,1.0,1
14.0,2.0,0.0,2
4.0,1.0,1.0,2
17.0,3.0,2.0,1
3.0,1.0,1.0,2
5.0,1.0,1.0,2
8.0,1.0,0.0,1
3.0,1.0,0.0,1
3.0,1.0,0.0,2
3.0,1.0,2.0,1
26.0,5.0,0.0,2
3.0,1.0,0.0,2
0.0,1.0,0.0,2
15.0,1.0,0.0,1
7.0,2.0,2.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
16.0,1.0,0.0,2
38.0,3.0,0.0,2
19.0,5.0,2.0,1
7.0,2.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,1.0,2
17.0,3.0,3.0,1
3.0,1.0,1.0,2
34.0,4.0,0.0,1
34.0,4.0,9.0,1
16.0,5.0,2.0,2
44.0,12.0,0.0,2
31.0,7.0,2.0,2
3.0,1.0,2.0,2
27.0,4.0,3.0,1
14.0,3.0,1.0,1
14.0,1.0,0.0,2
8.0,2.0,1.0,2
4.0,1.0,2.0,2
18.0,5.0,1.0,2
3.0,1.0,0.0,2
8.0,1.0,0.0,1
6.0,2.0,1.0,2
3.0,1.0,1.0,2
40.0,8.0,2.0,1
23.0,2.0,1.0,1
8.0,1.0,0.0,1
18.0,1.0,0.0,1
10.0,3.0,1.0,1
47.0,9.0,1.0,2
5.0,1.0,0.0,2
8.0,1.0,0.0,1
3.0,1.0,0.0,2
29.0,3.0,0.0,2
8.0,1.0,0.0,1
3.0,1.0,1.0,2
3.0,1.0,1.0,2
86.0,17.0,1.0,2
62.0,7.0,1.0,2
3.0,1.0,0.0,1
4.0,1.0,1.0,2
39.0,7.0,0.0,2
15.0,4.0,1.0,1
33.0,6.0,1.0,1
15.0,4.0,3.0,1
11.0,3.0,4.0,1
6.0,1.0,0.0,1
12.0,2.0,1.0,1
3.0,1.0,0.0,2
79.0,15.0,0.0,1
16.0,3.0,1.0,1
10.0,1.0,0.0,1
8.0,2.0,0.0,2
8.0,1.0,0.0,1
3.0,1.0,0.0,2
37.0,8.0,1.0,1
35.0,5.0,0.0,1
39.0,1.0,0.0,1
16.0,1.0,1.0,1
3.0,1.0,1.0,1
8.0,1.0,0.0,1
20.0,6.0,2.0,2
7.0,2.0,1.0,2
8.0,1.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
26.0,3.0,1.0,1
20.0,2.0,0.0,1
18.0,2.0,0.0,1
8.0,1.0,0.0,1
8.0,1.0,0.0,1
36.0,6.0,3.0,2
5.0,1.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,1
19.0,5.0,0.0,1
7.0,1.0,0.0,1
5.0,1.0,0.0,1
3.0,1.0,0.0,1
4.0,1.0,0.0,2
68.0,2.0,0.0,2
67.0,10.0,0.0,1
29.0,2.0,4.0,1
8.0,1.0,0.0,1
16.0,3.0,0.0,2
3.0,1.0,1.0,2
3.0,1.0,0.0,2
19.0,4.0,1.0,1
3.0,1.0,0.0,2
8.0,1.0,0.0,1
9.0,1.0,1.0,2
4.0,1.0,1.0,1
28.0,3.0,0.0,1
80.0,15.0,0.0,2
3.0,1.0,0.0,2
60.0,15.0,0.0,2
4.0,1.0,0.0,1
3.0,1.0,0.0,2
2.0,1.0,0.0,2
3.0,1.0,1.0,2
29.0,7.0,2.0,1
60.0,15.0,0.0,1
3.0,1.0,0.0,1
51.0,8.0,0.0,1
3.0,1.0,0.0,2
6.0,2.0,0.0,2
58.0,13.0,2.0,1
4.0,1.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,3.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
77.0,17.0,5.0,2
3.0,1.0,0.0,2
6.0,1.0,0.0,1
3.0,1.0,1.0,2
26.0,3.0,1.0,1
11.0,3.0,1.0,1
8.0,1.0,0.0,1
30.0,6.0,3.0,1
4.0,1.0,0.0,1
15.0,1.0,0.0,1
3.0,1.0,1.0,2
12.0,3.0,0.0,2
15.0,2.0,1.0,1
20.0,4.0,0.0,1
8.0,1.0,0.0,2
4.0,1.0,2.0,2
13.0,1.0,0.0,1
11.0,2.0,1.0,2
54.0,8.0,0.0,1
3.0,1.0,2.0,1
3.0,1.0,1.0,2
3.0,1.0,0.0,2
34.0,5.0,1.0,2
17.0,5.0,8.0,1
55.0,8.0,5.0,1
18.0,4.0,2.0,2
4.0,1.0,0.0,2
63.0,13.0,1.0,2
8.0,1.0,1.0,1
3.0,1.0,1.0,2
8.0,1.0,0.0,1
16.0,3.0,5.0,1
24.0,5.0,1.0,1
7.0,2.0,1.0,2
24.0,5.0,1.0,1
3.0,1.0,0.0,2
13.0,3.0,1.0,2
4.0,1.0,0.0,1
16.0,5.0,0.0,1
8.0,1.0,0.0,1
21.0,6.0,0.0,2
15.0,4.0,0.0,2
20.0,3.0,0.0,2
3.0,1.0,1.0,2
78.0,15.0,1.0,2
13.0,2.0,0.0,1
3.0,1.0,1.0,2
9.0,1.0,0.0,2
62.0,15.0,2.0,1
29.0,6.0,2.0,2
33.0,5.0,1.0,2
3.0,1.0,3.0,1
17.0,2.0,1.0,1
15.0,3.0,2.0,1
8.0,1.0,0.0,1
23.0,4.0,0.0,2
14.0,4.0,5.0,1
5.0,1.0,0.0,2
22.0,4.0,1.0,2
39.0,6.0,0.0,1
3.0,1.0,0.0,1
23.0,2.0,0.0,1
196.0,34.0,1.0,1
3.0,1.0,1.0,1
25.0,2.0,1.0,1
4.0,1.0,0.0,2
8.0,1.0,0.0,1
12.0,3.0,0.0,1
10.0,1.0,1.0,1
19.0,3.0,2.0,2
14.0,3.0,1.0,1
23.0,3.0,1.0,2
28.0,9.0,1.0,1
21.0,4.0,1.0,1
22.0,5.0,3.0,1
57.0,8.0,0.0,2
7.0,1.0,0.0,1
3.0,1.0,1.0,2
48.0,11.0,2.0,1
3.0,1.0,2.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
9.0,1.0,0.0,2
16.0,6.0,0.0,2
114.0,18.0,2.0,1
8.0,1.0,0.0,1
8.0,3.0,0.0,1
64.0,10.0,0.0,1
3.0,1.0,0.0,2
67.0,16.0,3.0,2
8.0,1.0,0.0,1
8.0,1.0,0.0,1
3.0,1.0,2.0,1
27.0,6.0,2.0,1
18.0,1.0,0.0,1
6.0,1.0,1.0,1
3.0,1.0,0.0,2
12.0,1.0,8.0,1
28.0,6.0,2.0,1
29.0,2.0,0.0,1
10.0,2.0,1.0,2
5.0,2.0,1.0,1
19.0,3.0,0.0,1
16.0,3.0,0.0,1
3.0,1.0,2.0,2
3.0,1.0,0.0,2
59.0,9.0,2.0,1
41.0,2.0,0.0,2
18.0,4.0,1.0,1
9.0,2.0,1.0,2
6.0,2.0,0.0,2
6.0,1.0,0.0,1
4.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,2
20.0,2.0,1.0,2
29.0,9.0,0.0,1
13.0,2.0,0.0,1
23.0,5.0,3.0,1
9.0,1.0,0.0,2
3.0,1.0,0.0,2
3.0,1.0,0.0,1
3.0,1.0,0.0,2
8.0,1.0,3.0,1
3.0,1.0,0.0,2
4.0,1.0,0.0,2
23.0,2.0,1.0,1
34.0,9.0,0.0,1
19.0,6.0,0.0,2
3.0,1.0,0.0,1
3.0,1.0,1.0,2
51.0,14.0,1.0,1
95.0,18.0,2.0,1
3.0,1.0,1.0,2
10.0,2.0,1.0,1
4.0,1.0,1.0,2
15.0,3.0,1.0,1
3.0,1.0,0.0,2
8.0,2.0,2.0,1
7.0,1.0,0.0,1
3.0,1.0,1.0,2
42.0,5.0,2.0,2
3.0,1.0,5.0,1
8.0,1.0,0.0,1
19.0,1.0,0.0,1
31.0,6.0,1.0,1
9.0,1.0,1.0,1
38.0,6.0,0.0,2
10.0,3.0,1.0,2
3.0,1.0,0.0,2
26.0,3.0,1.0,2
6.0,2.0,2.0,1
3.0,1.0,0.0,1
3.0,1.0,1.0,2
